T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
400 0.4210	0.0003	 0.0767	0.0003	 21.76	0.04	 10.97	0.03	 0.615	0.004	
390 0.4452	0.0002	 0.0612	0.0002	 18.41	0.03	 12.45	0.01	 0.669	0.002	
380 0.4656	0.0002	 0.04940	0.00008	 15.46	0.03	 13.67	0.01	 0.715	0.002	
370 0.4833	0.0003	 0.04012	0.00006	 12.88	0.02	 14.70	0.01	 0.753	0.002	
360 0.4994	0.0003	 0.03261	0.00005	 10.64	0.02	 15.60	0.01	 0.786	0.002	
350 0.5143	0.0002	 0.02642	0.00004	 8.69	0.02	 16.40	0.01	 0.815	0.002	
340 0.5283	0.0003	 0.02128	0.00003	 7.01	0.02	 17.13	0.01	 0.841	0.003	
330 0.5416	0.0004	 0.01699	0.00002	 5.58	0.02	 17.80	0.02	 0.864	0.003	
320 0.5543	0.0004	 0.01342	0.00002	 4.38	0.02	 18.42	0.02	 0.885	0.004	
310 0.5664	0.0005	 0.01047	0.00002	 3.38	0.02	 18.99	0.02	 0.904	0.005	
300 0.5780	0.0005	 0.00805	0.00002	 2.56	0.02	 19.52	0.02	 0.921	0.007	
290 0.5895	0.0005	 0.00608	0.00002	 1.90	0.01	 20.03	0.02	 0.936	0.008	
280 0.6011	0.0006	 0.00450	0.00002	 1.38	0.01	 20.53	0.02	 0.95	0.01	
270 0.6125	0.0007	 0.00326	0.00002	 0.97	0.01	 21.00	0.02	 0.96	0.01	
