T (K) rhol (kg/m3) rhov (kg/m3) P (bar) DeltaHv (kJ/mol)
540.0	422.627675143	84.672301428	18.5482259902	16.0790747386
530.0	443.788665141	66.8038515916	16.0122374616	18.606704244
520.0	462.913873696	53.738146033	13.7389153021	20.7205282071
510.0	480.175153003	43.9862802105	11.7862104825	22.479234366
500.0	495.773626458	36.2254528347	9.9763678177	23.9847426372
490.0	510.314351486	29.9777114323	8.41580979155	25.33147696
480.0	523.942572113	24.8547379958	7.09669688678	26.5665056045
470.0	536.635971521	20.5570438386	5.88945775775	27.66930335
460.0	548.645466185	16.9486679758	4.86527358131	28.6970742033
450.0	560.020314517	13.8933431834	3.97115152726	29.6452349647
440.0	570.776317822	11.3025648752	3.18683022824	30.51030606
430.0	581.107919313	9.11508218703	2.53373716491	31.3362887877
420.0	591.430635121	7.27732762829	2.01789844339	32.1908221437
410.0	601.902418706	5.73999767079	1.59744909126	33.0685470109
400.0	612.003391514	4.4656896426	1.2538950269	33.9336124992
390.0	621.577588726	3.41853118131	0.880592999655	34.4691088932
380.0	631.451582094	2.57885829228	0.710757370681	35.4857902861
370.0	641.414799442	1.90881879933	0.536227903361	36.354132902
