T (K) Neffliq Neffvap Percentliq Percentvap Ratioliq Ratiovap
380.0	35.7187947033	89187.7777082	0.00461983319191	17.7722248431	0.0313820288315	56.8196468902
370.0	22.6938247125	141865.917954	0.0029351965969	28.2692657699	0.0134460500296	74.8179952499
360.0	11.649104242	205734.173519	0.00150668349479	40.9961329192	0.0060004091385	84.7298975605
350.0	12.9814382096	261103.319055	0.00167900623797	52.029403723	0.00667170635505	89.0040078099
340.0	14.2673553306	291741.322432	0.00184532547262	58.1345618371	0.00777751056785	90.6761888983
330.0	8.77021133705	293598.979351	0.00113433036505	58.5047324737	0.00507927675847	89.9600554374
320.0	6.9809154744	260020.78564	0.000902904627283	51.8136900036	0.00406166960741	85.5726488223
310.0	9.02398780761	196502.906597	0.00116715356001	39.1566415051	0.00574339664982	78.8379738495
300.0	5.79236694385	126241.16901	0.000749178948765	25.1557612238	0.00394586760335	71.8387898354
290.0	3.65217989525	72979.7248571	0.00047236929586	14.54248679	0.00232507095127	66.8505899622
280.0	3.2565754046	41322.7069302	0.000421202206601	8.23427220143	0.00233159199404	65.2975511642
270.0	5.74026450413	24195.0227915	0.000742440071308	4.8212815274	0.00450960457218	66.7170231418
260.0	10.2883064726	14883.1270132	0.00133067927195	2.96572340342	0.00704081670074	69.367544017
