T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
T 	 0.419	0.001	 0.0982	0.0007	 22.17	0.07	 14.57	0.09	 0.564	0.006	
540 0.445	0.001	 0.0804	0.0005	 19.35	0.05	 16.84	0.06	 0.612	0.005	
530 0.4670	0.0009	 0.0661	0.0003	 16.81	0.04	 18.87	0.04	 0.659	0.005	
520 0.4861	0.0007	 0.0549	0.0002	 14.54	0.03	 20.60	0.03	 0.700	0.004	
510 0.5028	0.0004	 0.0459	0.0001	 12.51	0.02	 22.08	0.02	 0.734	0.003	
500 0.5178	0.0004	 0.03849	0.00008	 10.71	0.02	 23.38	0.03	 0.764	0.002	
490 0.5317	0.0005	 0.03227	0.00005	 9.10	0.02	 24.57	0.03	 0.791	0.002	
480 0.5448	0.0005	 0.02700	0.00004	 7.69	0.02	 25.66	0.03	 0.815	0.002	
470 0.5573	0.0004	 0.02250	0.00003	 6.44	0.02	 26.68	0.02	 0.837	0.002	
460 0.5693	0.0003	 0.01866	0.00003	 5.35	0.01	 27.64	0.02	 0.857	0.003	
450 0.5809	0.0004	 0.01538	0.00003	 4.41	0.01	 28.55	0.02	 0.875	0.003	
440 0.5921	0.0006	 0.01258	0.00003	 3.59	0.01	 29.42	0.04	 0.892	0.004	
430 0.6028	0.0007	 0.01021	0.00002	 2.90	0.01	 30.24	0.04	 0.907	0.005	
420 0.6130	0.0003	 0.00821	0.00002	 2.31	0.01	 31.01	0.02	 0.921	0.005	
410 0.6229	0.0005	 0.00653	0.00002	 1.821	0.009	 31.74	0.03	 0.934	0.006	
400 0.6327	0.0008	 0.00514	0.00002	 1.414	0.008	 32.46	0.05	 0.945	0.006	
390 0.6421	0.0008	 0.00399	0.00002	 1.082	0.006	 33.13	0.05	 0.955	0.007	
380 0.6510	0.0008	 0.00306	0.00001	 0.814	0.005	 33.77	0.05	 0.963	0.008	
370 0.6598	0.0008	 0.00230	0.00001	 0.601	0.004	 34.39	0.05	 0.970	0.008	
