T (K) rhol (kg/m3) rhov (kg/m3) P (bar)
570.0	427.011479763	80.4707736247	17.7499597349
560.0	451.06627801	64.546069096	15.3620342372
550.0	471.677851604	52.2824632192	13.1317393943
540.0	489.854840943	43.001502736	11.2212723861
530.0	506.268797155	35.613685306	9.5600825644
520.0	521.493758854	29.524826896	8.08697157323
510.0	535.777624984	24.4333846879	6.7891119493
500.0	549.110812419	20.1462551451	5.63976112312
490.0	561.684943246	16.5469824379	4.68915533423
480.0	573.684422118	13.4970913721	3.79656707675
470.0	585.275315455	10.9424113252	3.09096586271
460.0	596.361355812	8.79577995747	2.47141833423
450.0	607.28800961	7.00679970394	1.98650071296
440.0	618.236406555	5.51992673812	1.57162566136
430.0	628.743060449	4.29284461069	1.17705811701
420.0	638.519724257	3.29765902596	0.92832088709
