T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
500 0.441	0.001	 0.0910	0.0004	 19.74	0.04	 13.87	0.04	 0.596	0.004	
490 0.467	0.001	 0.0742	0.0002	 17.11	0.03	 15.79	0.05	 0.646	0.003	
480 0.487	0.001	 0.0614	0.0002	 14.76	0.02	 17.37	0.06	 0.688	0.003	
470 0.5059	0.0009	 0.0511	0.0002	 12.65	0.02	 18.73	0.05	 0.723	0.003	
460 0.5230	0.0006	 0.0427	0.0001	 10.78	0.02	 19.95	0.02	 0.754	0.003	
450 0.5388	0.0005	 0.03559	0.00009	 9.12	0.02	 21.06	0.01	 0.782	0.003	
440 0.5535	0.0005	 0.02958	0.00007	 7.65	0.02	 22.08	0.02	 0.808	0.003	
430 0.5672	0.0005	 0.02449	0.00005	 6.37	0.02	 23.01	0.02	 0.831	0.003	
420 0.5801	0.0004	 0.02016	0.00004	 5.25	0.02	 23.87	0.01	 0.852	0.003	
410 0.5925	0.0003	 0.01649	0.00003	 4.29	0.02	 24.68	0.01	 0.871	0.004	
400 0.6049	0.0005	 0.01338	0.00002	 3.46	0.01	 25.46	0.03	 0.889	0.004	
390 0.6168	0.0006	 0.01075	0.00002	 2.76	0.01	 26.20	0.04	 0.904	0.005	
380 0.6282	0.0006	 0.00855	0.00002	 2.17	0.01	 26.89	0.04	 0.918	0.005	
370 0.6392	0.0009	 0.00671	0.00002	 1.68	0.01	 27.55	0.05	 0.931	0.006	
360 0.6495	0.0008	 0.00520	0.00001	 1.283	0.009	 28.17	0.05	 0.943	0.007	
350 0.6594	0.0008	 0.00396	0.00001	 0.962	0.007	 28.74	0.05	 0.953	0.008	
340 0.6694	0.0009	 0.00297	0.00001	 0.707	0.006	 29.32	0.05	 0.96	0.01	
