scaling_factor Scoring_function
1.0	1.9991609657
1.00105263158	1.78934210303
1.00210526316	1.58001898296
1.00315789474	1.40546309383
1.00421052632	1.27717273661
1.00526315789	1.19087528144
1.00631578947	1.14274029728
1.00736842105	1.14294076973
1.00842105263	1.17121045219
1.00947368421	1.19880286682
1.01052631579	1.22631419797
1.01157894737	1.25395194595
1.01263157895	1.28047724771
1.01368421053	1.30640584957
1.01473684211	1.33191232697
1.01578947368	1.35688480384
1.01684210526	1.41581309893
1.01789473684	1.54940670819
1.01894736842	1.68581251307
1.02	1.83864203464
