T (K) rhol (kg/m3) rhov (kg/m3) P (bar) DeltaHv (kJ/mol)
570.0	427.011479763	80.4707736247	17.7499597349	19.6116709933
560.0	451.06627801	64.546069096	15.3620342372	22.1612801699
550.0	471.677851604	52.2824632192	13.1317393943	24.3225381648
540.0	489.854840943	43.001502736	11.2212723861	26.1743084526
530.0	506.268797155	35.613685306	9.5600825644	27.8212185824
520.0	521.493758854	29.524826896	8.08697157323	29.3273195025
510.0	535.777624984	24.4333846879	6.7891119493	30.7229515639
500.0	549.110812419	20.1462551451	5.63976112312	32.0072480474
490.0	561.684943246	16.5469824379	4.68915533424	33.2320538953
480.0	573.684422118	13.4970913721	3.79656707675	34.3310036386
470.0	585.275315455	10.9424113252	3.09096586271	35.418836068
460.0	596.361355812	8.79577995747	2.47141833423	36.4199881903
450.0	607.28800961	7.00679970394	1.98650071296	37.4451262806
440.0	618.236406555	5.51992673812	1.57162566136	38.4446744907
430.0	628.743060449	4.29284461069	1.17705811701	39.2517839512
420.0	638.519724257	3.29765902596	0.92832088709	40.2072681673
