T (K) rhol (kg/m3) rhov (kg/m3) P (bar) DeltaHv (kJ/mol)
440.0	400.01178261	86.7568020504	25.3323671522	12.0597731072
430.0	426.787662249	68.8744918647	21.4579139679	13.9141375543
420.0	449.462579325	55.1300169779	18.1702387658	15.4895133347
410.0	468.533087755	44.4673331457	15.1943225884	16.8055992887
400.0	485.56417809	36.1074114671	12.6484511298	17.9512209592
390.0	501.04537565	29.3131967172	10.4163627854	18.9663075093
380.0	515.377060054	23.7157572204	8.4881582544	19.8835129173
370.0	528.924957572	19.1035994008	6.96267570467	20.7670521196
360.0	541.624179027	15.2201723366	5.43722062592	21.4985187696
350.0	553.862197391	12.0270909982	4.26831598529	22.2204919249
340.0	565.81738915	9.38923280659	3.26794153636	22.8796714174
330.0	577.705258678	7.23195075698	2.48643089561	23.5377688481
320.0	588.949991409	5.48464425317	1.91844396562	24.2240104992
310.0	598.951239089	4.08248839758	1.425609455	24.7935900916
300.0	608.619885622	2.9753518643	0.97839794209	25.1987917895
290.0	618.902077004	2.11756621714	0.638582028023	25.5807077356
