110 1 -968 25 25 25
5           -4.634595775605062       
1           -0.09188717890339626     
4           -59.141697815879745      
0           0                        
2           -37.801095600615831      
1           -0.091887178903396677    
3           -87.977363854111445      
1           -0.091887178903396705    
0           0                        
0           0                        
2           -0.36754871561358671     
0           0                        
2           -0.36754871561358671     
0           0                        
1           -0.091887178903396705    
1           -0.091887178903396705    
3           -0.82698461013057656     
3           -3.849470221580038       
2           -0.36754871561358671     
3           -0.82698461013057012     
1           -0.091887178903396677    
3           -109.99045402417765      
0           0                        
4           -11.208560138714137      
5           -31.575094245231686      
0           0                        
11          -343.70700233875908      
0           0                        
3           -0.82698461013057012     
3           -0.82698461013064783     
3           -0.82698461013058966     
1           -0.091887178903396705    
1           -0.091887178903396677    
1           -0.091887178903396705    
2           -0.36754871561358671     
2           -0.36754871561358671     
1           -0.091887178903396705    
2           -0.36754871561358671     
0           0                        
3           -122.59745283500068      
2           -0.36754871561358671     
3           -5.3709021140052133      
3           -72.710643150622261      
5           -110.3056463462937       
1           -0.091887178903396705    
3           -131.02763434560597      
0           0                        
2           -0.36754871561357561     
3           -3.7333345084132836      
2           -0.36754871561358671     
1           -0.091887178903396677    
3           -0.82698461013056968     
0           0                        
2           -0.36754871561358626     
4           -3.9703169404164349      
3           -1.8598798108055909      
6           -199.81395598167649      
4           -3.927098568202827       
3           -0.82698461013057012     
3           -1.561350634722054       
3           -9.8615646449648349      
1           -0.091887178903396705    
2           -0.36754871561362912     
1           -0.09188717890339626     
2           -0.36754871561358671     
1           -0.091887178903396705    
1           -0.09188717890339626     
1           -0.091887178903396705    
5           -8.069405182373302       
1           -0.09188717890339626     
7           -55.194152219104076      
2           -0.36754871561358671     
1           -0.09188717890339626     
1           -0.091887178903396705    
4           -2.3721997306032683      
4           -46.708802610629135      
1           -0.09188717890339626     
6           -200.93425315950813      
1           -0.091887178903396705    
3           -1.8454638345171355      
1           -0.091887178903396705    
2           -1.0986850253733316      
4           -10.65592674881098       
1           -0.091887178903396705    
3           -0.82698461013056501     
5           -59.265767266225282      
2           -0.36754871561358671     
5           -10.57814550743573       
2           -2.4387397715748191      
2           -0.36754871561358671     
2           -1.6015172023711601      
2           -2.6712138885925589      
2           -0.36754871561358671     
3           -0.82698461013057034     
3           -23.680507859312815      
2           -13.69753299065631       
0           0                        
2           -1.1332071910393833      
0           0                        
2           -0.36754871561358671     
2           -0.36754871561358671     
2           -0.36754871561358671     
1           -0.091887178903396705    
3           -1.7191647171373026      
0           0                        
3           -2.9321855243637338      
1           -0.09188717890339626     
3           -0.82698461013056968     
5           -10.715201117937179      
2           -3.8747575337341185      
2           -0.36754871561358671     
2           -0.36754871561358671     
2           -1.4057850602517052      
3           -0.82698461013057012     
3           -3.5374940465707341      
5           -81.489979315725321      
5           -3.0542102731743404      
7           -39.371998444433217      
2           -0.36754871561358671     
1           -0.091887178903396705    
4           -2.9541751770768689      
3           -2.8011418828796915      
1           -0.091887178903396705    
4           -102.41281995044341      
3           -9.3589106703198475      
2           -0.36754871561358671     
2           -14.206625984768179      
3           -0.82698461013057012     
2           -0.36754871561358671     
5           -30.655150800256386      
2           -0.36754871561358404     
5           -59.582327266154266      
0           0                        
1           -0.091887178903396705    
3           -4.5203966188244769      
1           -0.091887178903396705    
3           -13.330601550850561      
1           -0.091887178903396705    
2           -10.011974537884342      
4           -2.5840051432272144      
7           -146.67747491513583      
3           -0.82698461013057012     
4           -3.7393422318762086      
3           -117.7804541038543       
2           -0.36754871561358671     
2           -0.36754871561358671     
3           -0.82698461013057045     
5           -0.93608741477858004     
