T (K) rhol (kg/m3) rhov (kg/m3) P (bar) DeltaHv (kJ/mol)
540.0	400.598747174	139.219618818	25.8991322857	9.99817144325
530.0	425.500090516	112.029404055	22.631960195	12.257336835
520.0	451.953989909	89.0571936687	19.7285973672	14.650938895
510.0	477.584759054	71.808756635	17.1425630854	16.8467068495
500.0	499.789433404	59.0925771189	14.8299248254	18.6353668048
490.0	517.960489744	49.2588365104	12.7631999053	20.0574241607
480.0	535.351068793	41.2531204192	10.9198055525	21.3398527945
470.0	552.999305235	34.5312717807	9.27690301217	22.556738399
460.0	566.649193734	28.8387512316	7.82292131569	23.5318653723
450.0	575.305135764	24.0313394746	6.55220791747	24.2428072577
440.0	582.436847179	19.969984814	5.45183497644	24.8632019677
430.0	592.489248555	16.5149941776	4.49903973387	25.6178069759
420.0	608.825813076	13.543788945	3.67279310051	26.6646865292
410.0	625.438108958	10.982331823	2.95731924938	27.67465663
400.0	634.977700402	8.81172238905	2.35049832459	28.3196407731
390.0	641.685617923	7.00100244408	1.84514509417	28.8319661376
380.0	648.441166452	5.50108985192	1.4296519065	29.3196285536
370.0	652.889222587	4.27187357461	1.09244023301	29.6262322219
360.0	655.232462325	3.27895651967	0.824074239161	29.7837433548
350.0	659.205890203	2.48481507591	0.611475353726	30.0075335997
