T (K) Neffliq Neffvap Percentliq Percentvap Ratioliq Ratiovap
460.0	2.74348769103	26232.920883	0.000332948747511	5.81657347801	0.00130744473225	13.0357016517
450.0	6.62079120443	37730.5867147	0.000803497003561	8.3659281013	0.00278799040397	14.3992268586
440.0	13.2595763284	54346.0808474	0.00160917774318	12.0500486355	0.00525168785294	16.8705813498
430.0	14.38965314	83066.8450185	0.00174632348661	18.4182466676	0.00565089166454	22.8343782954
420.0	27.833300725	136101.550774	0.00337784005586	30.177526707	0.0111198520329	36.3442927687
410.0	23.9438703494	215854.426992	0.00290582008786	47.8609736502	0.00976742230663	61.4167831716
400.0	7.42553276921	284471.393271	0.00090116017039	63.0752773863	0.00308822454254	94.4219145982
390.0	3.90412671164	302419.460023	0.000473803510406	67.0548666024	0.00166328346324	127.36524937
380.0	2.79718164797	275098.983108	0.000339465028146	60.997151484	0.0012325265853	157.508410283
370.0	2.35586149026	223389.557536	0.000285906561584	49.5317231894	0.00108164259404	182.216440259
360.0	2.32921875718	166822.337767	0.000282673208419	36.9891858296	0.00110800779239	198.272890288
350.0	3.51760256834	117893.880375	0.000426895069805	26.1403760896	0.0017217405819	204.274361012
340.0	15.0763485313	80627.3158165	0.00182966060935	17.8773346999	0.00775777334979	200.2458201
330.0	31.9230901889	54539.6495059	0.00387417553569	12.0929682299	0.0173699311064	188.495294056
320.0	14.1611476802	37457.9415684	0.00171859214053	8.30547503418	0.00849538245989	173.471344796
310.0	9.17916644344	26644.7379894	0.00111398056588	5.90788486761	0.0102777380836	158.586512677
