T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
560 0.425	0.003	 0.0971	0.0007	 23.00	0.05	 14.94	0.07	 0.581	0.006	
550 0.452	0.001	 0.0804	0.0003	 20.20	0.06	 17.13	0.06	 0.628	0.003	
540 0.4725	0.0005	 0.0672	0.0002	 17.67	0.06	 18.95	0.04	 0.669	0.003	
530 0.4901	0.0005	 0.0566	0.0001	 15.39	0.05	 20.49	0.03	 0.705	0.004	
520 0.5060	0.0004	 0.0479	0.0001	 13.33	0.05	 21.85	0.02	 0.736	0.004	
510 0.5206	0.0003	 0.0406	0.0001	 11.49	0.04	 23.083	0.009	 0.763	0.004	
500 0.5341	0.0002	 0.0343	0.0001	 9.85	0.04	 24.21	0.02	 0.789	0.004	
490 0.5467	0.0003	 0.02895	0.00008	 8.38	0.03	 25.24	0.03	 0.812	0.005	
480 0.5586	0.0002	 0.02435	0.00006	 7.09	0.03	 26.20	0.02	 0.833	0.005	
470 0.5701	0.0004	 0.02039	0.00004	 5.94	0.03	 27.11	0.04	 0.852	0.005	
460 0.5814	0.0005	 0.01698	0.00002	 4.95	0.03	 27.99	0.04	 0.870	0.005	
450 0.5926	0.0005	 0.01405	0.00002	 4.08	0.03	 28.83	0.03	 0.886	0.006	
440 0.6031	0.0007	 0.01154	0.00001	 3.33	0.02	 29.62	0.04	 0.901	0.007	
430 0.6129	0.0009	 0.00939	0.00001	 2.69	0.02	 30.35	0.06	 0.915	0.009	
420 0.6221	0.0008	 0.00757	0.00001	 2.15	0.02	 31.02	0.06	 0.93	0.01	
410 0.6314	0.0006	 0.00604	0.00002	 1.69	0.02	 31.70	0.06	 0.94	0.01	
400 0.6411	0.0002	 0.00477	0.00002	 1.32	0.02	 32.38	0.03	 0.95	0.02	
390 0.6509	0.0009	 0.00371	0.00003	 1.01	0.02	 33.06	0.04	 0.96	0.02	
