T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
500 0.411	0.002	 0.089	0.002	 21.21	0.07	 13.7	0.2	 0.58	0.02	
490 0.4364	0.0006	 0.0716	0.0007	 18.29	0.04	 15.78	0.09	 0.628	0.008	
480 0.4577	0.0002	 0.0583	0.0003	 15.70	0.03	 17.58	0.04	 0.676	0.004	
470 0.4759	0.0005	 0.0480	0.0001	 13.40	0.03	 19.09	0.03	 0.716	0.003	
460 0.4921	0.0009	 0.0397	0.0001	 11.36	0.02	 20.40	0.04	 0.750	0.003	
450 0.507	0.001	 0.0329	0.0001	 9.57	0.02	 21.57	0.04	 0.780	0.003	
440 0.5207	0.0006	 0.02717	0.00008	 8.00	0.02	 22.63	0.02	 0.806	0.004	
430 0.5337	0.0003	 0.02236	0.00007	 6.62	0.02	 23.60	0.02	 0.830	0.004	
420 0.5461	0.0004	 0.01831	0.00006	 5.44	0.02	 24.51	0.03	 0.852	0.005	
410 0.5580	0.0004	 0.01489	0.00005	 4.41	0.02	 25.37	0.03	 0.871	0.005	
400 0.5693	0.0005	 0.01201	0.00004	 3.54	0.02	 26.17	0.03	 0.889	0.006	
390 0.5801	0.0007	 0.00959	0.00003	 2.81	0.02	 26.92	0.04	 0.905	0.007	
380 0.5906	0.0007	 0.00758	0.00003	 2.19	0.02	 27.64	0.03	 0.919	0.008	
370 0.6009	0.0003	 0.00591	0.00003	 1.69	0.02	 28.33	0.02	 0.93	0.01	
360 0.6110	0.0004	 0.00454	0.00003	 1.28	0.01	 28.99	0.04	 0.94	0.01	
350 0.6205	0.0008	 0.00343	0.00003	 0.95	0.01	 29.61	0.06	 0.95	0.01	
