T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
530 0.3980	0.0008	 0.0858	0.0002	 19.45	0.04	 15.14	0.04	 0.588	0.002	
520 0.4267	0.0003	 0.0710	0.0002	 16.84	0.03	 17.32	0.01	 0.626	0.003	
510 0.4498	0.0003	 0.0584	0.0002	 14.48	0.03	 19.27	0.01	 0.668	0.003	
500 0.4688	0.0003	 0.0482	0.0001	 12.39	0.02	 20.98	0.02	 0.707	0.002	
490 0.4854	0.0003	 0.03985	0.00006	 10.54	0.02	 22.47	0.02	 0.741	0.002	
480 0.5006	0.0003	 0.03302	0.00004	 8.90	0.02	 23.82	0.02	 0.771	0.002	
470 0.5147	0.0002	 0.02733	0.00003	 7.46	0.02	 25.04	0.02	 0.798	0.002	
460 0.5280	0.0001	 0.02254	0.00003	 6.20	0.01	 26.18	0.01	 0.822	0.002	
450 0.5407	0.0001	 0.01851	0.00003	 5.11	0.01	 27.24	0.01	 0.843	0.003	
440 0.5528	0.0001	 0.01510	0.00003	 4.17	0.01	 28.23	0.01	 0.862	0.003	
430 0.5643	0.0002	 0.01222	0.00002	 3.36	0.01	 29.16	0.02	 0.879	0.003	
420 0.5751	0.0003	 0.00981	0.00002	 2.681	0.009	 30.03	0.02	 0.894	0.004	
410 0.5856	0.0004	 0.00779	0.00002	 2.110	0.008	 30.85	0.03	 0.908	0.004	
400 0.5961	0.0004	 0.00611	0.00002	 1.637	0.007	 31.66	0.03	 0.920	0.005	
390 0.6063	0.0005	 0.00473	0.00002	 1.251	0.006	 32.44	0.03	 0.931	0.006	
380 0.6161	0.0006	 0.00361	0.00001	 0.939	0.005	 33.18	0.04	 0.941	0.007	
370 0.6254	0.0006	 0.00271	0.00001	 0.692	0.005	 33.87	0.04	 0.949	0.008	
360 0.635	0.001	 0.00200	0.00001	 0.500	0.004	 34.54	0.07	 0.955	0.009	
