T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
540 0.403	0.002	 0.0964	0.0003	 20.86	0.04	 14.3	0.1	 0.551	0.003	
530 0.428	0.001	 0.0777	0.0003	 18.09	0.04	 16.7	0.1	 0.603	0.003	
520 0.451	0.001	 0.0631	0.0002	 15.62	0.03	 18.85	0.07	 0.654	0.003	
510 0.4701	0.0006	 0.0519	0.0002	 13.43	0.03	 20.67	0.04	 0.698	0.003	
500 0.4871	0.0005	 0.0430	0.0001	 11.48	0.02	 22.23	0.03	 0.734	0.003	
490 0.5025	0.0003	 0.03576	0.00009	 9.75	0.02	 23.60	0.02	 0.765	0.003	
480 0.5167	0.0002	 0.02973	0.00006	 8.23	0.01	 24.84	0.01	 0.792	0.002	
470 0.5300	0.0003	 0.02465	0.00004	 6.89	0.01	 25.98	0.01	 0.817	0.002	
460 0.5426	0.0003	 0.02036	0.00002	 5.722	0.009	 27.05	0.02	 0.839	0.002	
450 0.5546	0.0004	 0.01672	0.00001	 4.709	0.008	 28.05	0.02	 0.860	0.002	
440 0.5663	0.0003	 0.01364	0.00001	 3.837	0.007	 28.99	0.02	 0.878	0.002	
430 0.5775	0.0001	 0.01104	0.00001	 3.092	0.006	 29.89	0.01	 0.895	0.002	
420 0.5882	0.0003	 0.00886	0.00001	 2.463	0.006	 30.73	0.02	 0.910	0.003	
410 0.5984	0.0007	 0.00703	0.00001	 1.937	0.006	 31.53	0.04	 0.923	0.003	
400 0.6083	0.0008	 0.00552	0.00001	 1.502	0.006	 32.28	0.04	 0.935	0.004	
390 0.6177	0.0009	 0.00427	0.00001	 1.147	0.006	 33.00	0.05	 0.946	0.005	
380 0.627	0.001	 0.00326	0.00001	 0.862	0.005	 33.70	0.06	 0.956	0.007	
370 0.636	0.001	 0.00245	0.00001	 0.635	0.005	 34.38	0.08	 0.964	0.009	
360 0.645	0.001	 0.00181	0.00001	 0.459	0.004	 35.05	0.08	 0.97	0.01	
