T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
530 0.4024	0.0008	 0.098	0.002	 21.20	0.09	 13.7	0.2	 0.56	0.02	
520 0.4292	0.0008	 0.0791	0.0008	 18.44	0.08	 16.0	0.1	 0.616	0.008	
510 0.451	0.001	 0.0649	0.0004	 15.97	0.07	 17.90	0.06	 0.663	0.006	
500 0.469	0.001	 0.0539	0.0004	 13.77	0.05	 19.51	0.07	 0.703	0.007	
490 0.485	0.001	 0.0449	0.0003	 11.81	0.04	 20.92	0.06	 0.737	0.007	
480 0.5005	0.0008	 0.0376	0.0003	 10.07	0.03	 22.19	0.03	 0.767	0.007	
470 0.5144	0.0003	 0.0314	0.0002	 8.52	0.03	 23.34	0.03	 0.794	0.006	
460 0.5274	0.0004	 0.0261	0.0001	 7.16	0.03	 24.40	0.04	 0.819	0.006	
450 0.5399	0.0006	 0.02166	0.00009	 5.96	0.03	 25.40	0.05	 0.841	0.006	
440 0.5518	0.0009	 0.01786	0.00006	 4.92	0.03	 26.33	0.06	 0.861	0.006	
430 0.563	0.001	 0.01463	0.00005	 4.03	0.03	 27.21	0.08	 0.879	0.007	
420 0.575	0.001	 0.01189	0.00004	 3.26	0.03	 28.07	0.08	 0.896	0.009	
410 0.585	0.002	 0.00957	0.00005	 2.60	0.03	 28.8	0.1	 0.91	0.01	
400 0.595	0.002	 0.00763	0.00005	 2.05	0.03	 29.54	0.09	 0.93	0.01	
390 0.604	0.001	 0.00601	0.00006	 1.60	0.02	 30.23	0.06	 0.94	0.02	
380 0.6143	0.0008	 0.00468	0.00005	 1.23	0.02	 30.93	0.06	 0.95	0.02	
370 0.623	0.002	 0.00359	0.00005	 0.93	0.02	 31.6	0.1	 0.96	0.02	
