T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
290	0.420	0.001		0.0693	0.0002		40.84	0.06		8.81	0.02		0.636	0.003	
280	0.4505	0.0005		0.05068	0.00003		32.00	0.08		10.26	0.01		0.706	0.002	
270	0.4755	0.0005		0.03767	0.00006		24.69	0.07		11.40	0.01		0.760	0.003	
260	0.4980	0.0005		0.02795	0.00003		18.68	0.06		12.38	0.01		0.805	0.003	
250	0.5182	0.0006		0.02054	0.00002		13.81	0.06		13.23	0.02		0.843	0.004	
240	0.5366	0.0008		0.01483	0.00004		9.95	0.05		13.97	0.03		0.875	0.006	
230	0.5537	0.0005		0.01047	0.00003		6.95	0.05		14.64	0.02		0.904	0.008	
220	0.570	0.001		0.00718	0.00002		4.69	0.05		15.26	0.04		0.93	0.01	
