T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
530 0.408	0.001	 0.0911	0.0009	 19.83	0.06	 14.57	0.06	 0.564	0.007	
520 0.432	0.001	 0.0736	0.0005	 17.16	0.04	 16.84	0.05	 0.616	0.006	
510 0.4534	0.0009	 0.0599	0.0003	 14.79	0.02	 18.85	0.04	 0.665	0.005	
500 0.4719	0.0008	 0.0494	0.0002	 12.68	0.01	 20.55	0.05	 0.706	0.004	
490 0.4885	0.0007	 0.0409	0.0001	 10.81	0.01	 22.03	0.05	 0.741	0.003	
480 0.5038	0.0006	 0.0340	0.0001	 9.159	0.009	 23.35	0.04	 0.771	0.003	
470 0.5180	0.0005	 0.0282	0.0001	 7.702	0.006	 24.56	0.04	 0.798	0.003	
460 0.5311	0.0007	 0.02334	0.00008	 6.425	0.003	 25.65	0.05	 0.822	0.003	
450 0.5432	0.0006	 0.01921	0.00005	 5.315	0.003	 26.65	0.04	 0.845	0.003	
440 0.5547	0.0003	 0.01573	0.00003	 4.355	0.004	 27.59	0.03	 0.865	0.002	
430 0.5659	0.0006	 0.01279	0.00002	 3.533	0.005	 28.48	0.04	 0.883	0.002	
420 0.5768	0.0007	 0.01031	0.00002	 2.834	0.005	 29.33	0.05	 0.899	0.002	
410 0.5872	0.0008	 0.00824	0.00001	 2.245	0.005	 30.13	0.06	 0.913	0.002	
400 0.597	0.001	 0.00651	0.00001	 1.755	0.004	 30.89	0.07	 0.926	0.003	
390 0.607	0.001	 0.00508	0.00001	 1.352	0.004	 31.64	0.08	 0.937	0.004	
380 0.6177	0.0009	 0.00391	0.00001	 1.024	0.004	 32.40	0.08	 0.948	0.005	
370 0.6282	0.0008	 0.00296	0.00001	 0.762	0.004	 33.15	0.07	 0.957	0.006	
