T (K) rhol urhol (gm/cm3) rhov urhov (gm/cm3) P uP (bar) Hv uHv (kJ/mol) Z uZ
510 0.4284	0.0007	 0.0819	0.0004	 20.82	0.01	 15.10	0.05	 0.600	0.004	
500 0.4516	0.0005	 0.0666	0.0002	 17.99	0.01	 17.12	0.04	 0.651	0.003	
490 0.4713	0.0002	 0.0548	0.0001	 15.47	0.01	 18.80	0.03	 0.694	0.002	
480 0.4886	0.0002	 0.04552	0.00008	 13.23	0.02	 20.23	0.01	 0.730	0.002	
470 0.5042	0.0003	 0.03788	0.00005	 11.24	0.02	 21.503	0.007	 0.761	0.002	
460 0.5186	0.0003	 0.03151	0.00004	 9.48	0.02	 22.651	0.008	 0.789	0.002	
450 0.5321	0.0003	 0.02613	0.00003	 7.94	0.02	 23.70	0.01	 0.814	0.002	
440 0.5449	0.0004	 0.02158	0.00003	 6.59	0.02	 24.68	0.02	 0.837	0.003	
430 0.5571	0.0005	 0.01772	0.00003	 5.42	0.02	 25.60	0.03	 0.857	0.003	
420 0.5687	0.0004	 0.01445	0.00002	 4.41	0.02	 26.45	0.03	 0.876	0.004	
410 0.5796	0.0003	 0.01169	0.00002	 3.55	0.01	 27.25	0.02	 0.893	0.004	
400 0.5902	0.0004	 0.00937	0.00002	 2.83	0.01	 28.00	0.02	 0.909	0.005	
390 0.6005	0.0006	 0.00743	0.00002	 2.22	0.01	 28.73	0.03	 0.922	0.006	
380 0.6105	0.0005	 0.00582	0.00002	 1.72	0.01	 29.41	0.03	 0.934	0.007	
370 0.6201	0.0004	 0.00450	0.00002	 1.306	0.009	 30.06	0.02	 0.945	0.008	
360 0.6297	0.0006	 0.00343	0.00002	 0.977	0.007	 30.70	0.03	 0.954	0.009	
350 0.6390	0.0008	 0.00256	0.00002	 0.716	0.006	 31.31	0.06	 0.96	0.01	
