25 1
27 1
28 1
29 2
30 1
31 3
32 1
33 1
36 1
37 1
38 1
41 3
42 1
44 3
45 2
47 3
48 1
49 3
50 3
51 1
52 2
53 2
54 1
55 1
56 2
57 4
58 1
59 3
60 2
61 2
62 4
63 1
64 3
65 4
66 1
68 1
69 4
71 3
73 1
74 1
77 2
78 1
80 3
84 1
85 2
86 2
89 2
91 2
92 1
94 2
95 1
98 1
100 1
102 1
103 1
