T (K) rhol (kg/m3) rhov (kg/m3) P (bar) DeltaHv (kJ/mol)
540.0	418.926986605	80.1009649557	18.5786444408	16.6214147866
530.0	442.215409977	65.0456259512	16.0581541305	18.8671865854
520.0	462.253327836	53.3202545826	13.8161554967	20.8117666535
510.0	479.869542113	44.101642989	11.8253485497	22.4835924482
500.0	495.765058705	36.6272108455	10.0599185421	23.9545212779
490.0	510.331909229	30.4271469122	8.50130803216	25.2785108856
480.0	523.9085492	25.2227598778	7.13165325487	26.4931939303
470.0	536.767651924	20.8312225614	5.9355243754	27.6237529879
460.0	548.977993838	17.1185011879	4.89692960943	28.6789331466
450.0	560.478045674	13.9815196479	4.00227117105	29.6595910718
440.0	571.216682493	11.3375920495	3.23773760284	30.5665835168
430.0	581.421302281	9.11833745321	2.5912122588	31.4189919689
420.0	591.667408985	7.26427946204	2.04866056096	32.2568282356
410.0	602.134601309	5.72395966268	1.59822545691	33.0967269305
400.0	612.176626265	4.45440536208	1.2281630515	33.8959668035
390.0	621.733853082	3.41901239094	0.928389826325	34.6478904798
380.0	631.628379211	2.58387905838	0.689702661813	35.4082162078
370.0	641.490526534	1.91851663244	0.502139603791	36.1505019287
