T (K) rhol (kg/m3) rhov (kg/m3) P (bar) DeltaHv (kJ/mol)
500.0	419.991756878	81.8822670959	20.0348959816	14.7730157042
490.0	442.988565629	65.5959390787	17.2159321059	16.8740443809
480.0	462.8322203	53.4043922948	14.7269921055	18.6316627771
470.0	480.498710414	43.9597590779	12.5267966158	20.1247263527
460.0	496.631649036	36.3342708127	10.5829008494	21.4391138579
450.0	511.498255704	30.0221381069	8.87308876089	22.6219170708
440.0	525.275997343	24.7322503522	7.37691754683	23.7002292289
430.0	538.326452806	20.275960773	6.07647029478	24.7040542564
420.0	550.862025113	16.5175309393	4.95525592395	25.6500213649
410.0	562.589593106	13.3536691308	3.99592114713	26.5221164711
400.0	573.32214943	10.7023088898	3.18449327297	27.3123854802
390.0	583.503752111	8.49195361819	2.50438464921	28.0479712345
380.0	593.475046196	6.66030824874	1.94193751097	28.7518726701
370.0	603.163934202	5.15471234805	1.48268765043	29.4224410417
360.0	613.020993351	3.92972870746	1.112900137	30.0905266279
350.0	623.284057804	2.94445594236	0.818828760756	30.7725898204
